model,seed,metric,epoch,loss_endpoint_sum,display_divisor,metric_convention,source_path
observed_interval,0,total_loss,554,0.013141462579369545,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,555,0.013109426945447922,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,556,0.01307748630642891,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,557,0.01304563693702221,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,558,0.01301389466971159,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,559,0.012982243672013283,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,560,0.012950691394507885,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,561,0.012919255532324314,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,562,0.012887886725366116,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,563,0.012856617569923401,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,564,0.012825442478060722,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,565,0.012794352136552334,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,566,0.01276337169110775,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,567,0.012732456438243389,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,568,0.012701641768217087,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,569,0.012670911848545074,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,570,0.012640259228646755,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,571,0.012609708122909069,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,572,0.012579219415783882,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,573,0.012548821046948433,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,574,0.012518511153757572,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,575,0.012488272972404957,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,576,0.012458118610084057,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,577,0.012428035028278828,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,578,0.012398028746247292,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,579,0.012368105351924896,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,580,0.012338248081505299,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,581,0.012308478355407715,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,582,0.012278764508664608,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,583,0.012249128893017769,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,584,0.012219573371112347,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,585,0.012190078385174274,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,586,0.012160656973719597,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,587,0.012131298892199993,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,588,0.01210201159119606,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,589,0.012072796933352947,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,590,0.01204364188015461,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,591,0.012014550156891346,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,592,0.011985531076788902,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,593,0.011956585571169853,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,594,0.011927694082260132,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,595,0.011898881755769253,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,596,0.011870104819536209,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,597,0.011841406114399433,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,598,0.011812767945230007,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,599,0.011784196831285954,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,600,0.011755691841244698,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,601,0.011727236211299896,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,602,0.01169885229319334,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,603,0.011670531705021858,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,604,0.01164227444678545,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,605,0.011614066548645496,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,606,0.011585932224988937,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,607,0.011557855643332005,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,608,0.0115298330783844,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,609,0.011501883156597614,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,610,0.011473986320197582,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,611,0.011446159332990646,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,612,0.011418381705880165,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,613,0.011390677653253078,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,614,0.011363032273948193,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,615,0.011335449293255806,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,616,0.011307927779853344,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,617,0.011280457489192486,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,618,0.011253071948885918,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,619,0.011225735768675804,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,620,0.011198470368981361,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,621,0.011171266436576843,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,622,0.01114413607865572,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,623,0.011117060668766499,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,624,0.011090045794844627,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,625,0.0110631063580513,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,626,0.011036226525902748,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,627,0.011009423062205315,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,628,0.010982678271830082,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,629,0.010955999605357647,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,630,0.010929396376013756,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,631,0.010902853682637215,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,632,0.010876386426389217,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,633,0.010849990881979465,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,634,0.010823667049407959,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,635,0.010797403752803802,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,636,0.010771232657134533,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,637,0.01074513141065836,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,638,0.010719074867665768,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,639,0.010693124495446682,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,640,0.010667229071259499,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,641,0.010641420260071754,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,642,0.010615686886012554,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,643,0.010590032674372196,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,644,0.010564443655312061,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,645,0.010538937523961067,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,646,0.010513522662222385,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,647,0.010488173924386501,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,648,0.010462919250130653,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,649,0.0104377381503582,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,650,0.01041263435035944,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,651,0.010387618094682693,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,652,0.010362683795392513,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,653,0.010337828658521175,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,654,0.01031307503581047,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,655,0.010288394056260586,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,656,0.010263802483677864,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,657,0.010239290073513985,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,658,0.01021487358957529,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,659,0.010190538130700588,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,660,0.010166298598051071,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,661,0.010142147541046143,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,662,0.01011807844042778,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,663,0.010094097815454006,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,664,0.010070228017866611,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,665,0.010046425275504589,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,666,0.010022721253335476,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,667,0.009999116882681847,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,668,0.009975592605769634,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,669,0.009952167980372906,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,670,0.009928830899298191,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,671,0.009905588813126087,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,672,0.009882441721856594,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,673,0.009859384037554264,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,674,0.009836417622864246,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,675,0.009813548065721989,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,676,0.009790771640837193,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,677,0.009768085554242134,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,678,0.009745487943291664,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,679,0.009723002091050148,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,680,0.009700591675937176,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,681,0.009678280912339687,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,682,0.009656062349677086,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,683,0.009633936919271946,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,684,0.009611903689801693,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,685,0.009589949622750282,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,686,0.00956809613853693,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,687,0.009546337649226189,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,688,0.009524672292172909,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,689,0.009503085166215897,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,690,0.009481587447226048,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,691,0.009460194036364555,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,692,0.009438876993954182,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,693,0.0094176409766078,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,694,0.009396504610776901,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,695,0.009375454857945442,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,696,0.009354481473565102,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,697,0.009333599358797073,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,698,0.009312797337770462,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,699,0.009292072616517544,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,700,0.009271444752812386,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,701,0.009250886738300323,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,702,0.009230409748852253,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
observed_interval,0,total_loss,703,0.009210015647113323,1.0,sum over 29 restarted interval endpoints; mean over species and training trajectories; train-only min-max normalization,results/experiments/biodiesel_observed_intervals/seed0/history.csv
