epoch,total_loss,mse_loss,test_mse_noisy,test_mse_clean,batch_loss_running_mean,optimizer_step,elapsed_seconds
6173,0.03011591173708439,0.03011591173708439,,,0.03559353854507208,24696,1558.4611
6174,0.02496524713933468,0.02496524713933468,,,0.045310049783438444,24700,1558.7346
6175,0.034819938242435455,0.034819938242435455,,,0.03492388967424631,24704,1559.004
6176,0.022653857246041298,0.022653857246041298,,,0.02513796277344227,24708,1559.2672
6177,0.02330958843231201,0.02330958843231201,,,0.024886050261557102,24712,1559.5408
6178,0.029759898781776428,0.029759898781776428,,,0.027272283099591732,24716,1559.8115
6179,0.026296447962522507,0.026296447962522507,,,0.029287996236234903,24720,1560.0772
6180,0.024072233587503433,0.024072233587503433,,,0.03314148262143135,24724,1560.3411
6181,0.023385226726531982,0.023385226726531982,,,0.02778929378837347,24728,1560.6107
6182,0.03555378317832947,0.03555378317832947,,,0.03244471363723278,24732,1560.8732
6183,0.025347907096147537,0.025347907096147537,,,0.023313439451158047,24736,1561.138
6184,0.023974265903234482,0.023974265903234482,,,0.02766845654696226,24740,1561.401
6185,0.03201346844434738,0.03201346844434738,,,0.028505726717412472,24744,1561.6646
6186,0.036895543336868286,0.036895543336868286,,,0.03214646875858307,24748,1561.9255
6187,0.022609597072005272,0.022609597072005272,,,0.030996994115412235,24752,1562.1913
6188,0.045671895146369934,0.045671895146369934,,,0.036299855913966894,24756,1562.4594
6189,0.03420770540833473,0.03420770540833473,,,0.029660172294825315,24760,1562.7244
6190,0.03512921556830406,0.03512921556830406,,,0.029239430092275143,24764,1562.9899
6191,0.026448551565408707,0.026448551565408707,,,0.027453896589577198,24768,1563.2521
6192,0.02439964935183525,0.02439964935183525,,,0.02538317907601595,24772,1563.5091
6193,0.026430130004882812,0.026430130004882812,,,0.02903250651434064,24776,1563.7678
6194,0.02298840880393982,0.02298840880393982,,,0.025669440627098083,24780,1564.0321
6195,0.02504199743270874,0.02504199743270874,,,0.024956578854471445,24784,1564.2911
6196,0.025850435718894005,0.025850435718894005,,,0.031220226548612118,24788,1564.5519
6197,0.023463618010282516,0.023463618010282516,,,0.03710368601605296,24792,1564.8131
6198,0.02269482985138893,0.02269482985138893,,,0.042584619484841824,24796,1565.1755
6199,0.04126514494419098,0.04126514494419098,,,0.04184622084721923,24800,1565.4371
6200,0.03213230520486832,0.03213230520486832,0.06822673231363297,0.06822673231363297,0.03184000961482525,24804,1565.7179
6201,0.025804918259382248,0.025804918259382248,,,0.02664119563996792,24808,1565.9733
6202,0.056866466999053955,0.056866466999053955,,,0.04233962297439575,24812,1566.2362
6203,0.08015068620443344,0.08015068620443344,,,0.049852476455271244,24816,1566.5061
6204,0.0664101392030716,0.0664101392030716,,,0.05463937111198902,24820,1566.7694
6205,0.05865941569209099,0.05865941569209099,,,0.04863652493804693,24824,1567.0422
6206,0.08454649895429611,0.08454649895429611,,,0.06303388811647892,24828,1567.3854
6207,0.05178484320640564,0.05178484320640564,,,0.03946179337799549,24832,1567.6523
6208,0.06642506271600723,0.06642506271600723,,,0.04301091656088829,24836,1567.9162
6209,0.03151542320847511,0.03151542320847511,,,0.033265150152146816,24840,1568.1731
6210,0.027886074036359787,0.027886074036359787,,,0.027954524848610163,24844,1568.4583
6211,0.021994922310113907,0.021994922310113907,,,0.027381536550819874,24848,1568.7214
6212,0.027266819030046463,0.027266819030046463,,,0.0277660321444273,24852,1568.9858
6213,0.03968153893947601,0.03968153893947601,,,0.03356052190065384,24856,1569.2481
6214,0.05147703364491463,0.05147703364491463,,,0.04352233977988362,24860,1569.5098
6215,0.060261983424425125,0.060261983424425125,,,0.04904869431629777,24864,1569.7717
6216,0.08187779039144516,0.08187779039144516,,,0.07847905345261097,24868,1570.0327
6217,0.07067166268825531,0.07067166268825531,,,0.07567868381738663,24872,1570.2959
6218,0.035277724266052246,0.035277724266052246,,,0.050750729627907276,24876,1570.5561
6219,0.06337853521108627,0.06337853521108627,,,0.06344819720834494,24880,1570.8252
6220,0.06301625818014145,0.06301625818014145,,,0.06234246306121349,24884,1571.0929
6221,0.04466620832681656,0.04466620832681656,,,0.04599254857748747,24888,1571.3521
6222,0.04672691971063614,0.04672691971063614,,,0.05171319842338562,24892,1571.6135
6223,0.027976397424936295,0.027976397424936295,,,0.04679770767688751,24896,1571.8726
6224,0.023989643901586533,0.023989643901586533,,,0.03095543198287487,24900,1572.1316
6225,0.02364831604063511,0.02364831604063511,,,0.0305802458897233,24904,1572.3935
6226,0.02361273393034935,0.02361273393034935,,,0.03282594354823232,24908,1572.6547
6227,0.022801430895924568,0.022801430895924568,,,0.02583756996318698,24912,1572.9175
6228,0.023339545354247093,0.023339545354247093,,,0.02380630047991872,24916,1573.1766
6229,0.02355705387890339,0.02355705387890339,,,0.0311713102273643,24920,1573.4372
6230,0.022138729691505432,0.022138729691505432,,,0.037931594997644424,24924,1573.6958
6231,0.024436261504888535,0.024436261504888535,,,0.03042420744895935,24928,1573.9575
6232,0.03639122098684311,0.03639122098684311,,,0.029830731451511383,24932,1574.2222
6233,0.033023398369550705,0.033023398369550705,,,0.028459053486585617,24936,1574.4831
6234,0.0259562935680151,0.0259562935680151,,,0.027779212221503258,24940,1574.7504
6235,0.027917388826608658,0.027917388826608658,,,0.027438135351985693,24944,1575.015
6236,0.03378976881504059,0.03378976881504059,,,0.030170606449246407,24948,1575.2802
6237,0.04494176059961319,0.04494176059961319,,,0.03315415792167187,24952,1575.5432
6238,0.03919544070959091,0.03919544070959091,,,0.035211159847676754,24956,1575.8161
6239,0.030006181448698044,0.030006181448698044,,,0.030032950453460217,24960,1576.0962
6240,0.02517101727426052,0.02517101727426052,,,0.03300916403532028,24964,1576.3682
6241,0.03965064138174057,0.03965064138174057,,,0.04993758350610733,24968,1576.6275
6242,0.038845326751470566,0.038845326751470566,,,0.04056360572576523,24972,1576.8911
6243,0.04905309900641441,0.04905309900641441,,,0.041270837653428316,24976,1577.1508
6244,0.0252007395029068,0.0252007395029068,,,0.03077477402985096,24980,1577.4127
6245,0.041869185864925385,0.041869185864925385,,,0.03159762592986226,24984,1577.6672
6246,0.03241956979036331,0.03241956979036331,,,0.026333891786634922,24988,1577.9317
6247,0.024903809651732445,0.024903809651732445,,,0.02474010456353426,24992,1578.202
6248,0.0236506424844265,0.0236506424844265,,,0.024543724954128265,24996,1578.4655
6249,0.024328019469976425,0.024328019469976425,,,0.024393554776906967,25000,1578.731
6250,0.02760518155992031,0.02760518155992031,,,0.02739242510870099,25004,1578.9923
6251,0.02418578416109085,0.02418578416109085,,,0.024354308377951384,25008,1579.2638
6252,0.023239459842443466,0.023239459842443466,,,0.02469231514260173,25012,1579.5263
6253,0.03321094065904617,0.03321094065904617,,,0.035495147574692965,25016,1579.789
6254,0.03994562104344368,0.03994562104344368,,,0.03543382557108998,25020,1580.0476
6255,0.051703620702028275,0.051703620702028275,,,0.040750146843492985,25024,1580.313
6256,0.056704211980104446,0.056704211980104446,,,0.04444840969517827,25028,1580.5775
6257,0.04647890850901604,0.04647890850901604,,,0.04119726689532399,25032,1580.842
6258,0.05891630798578262,0.05891630798578262,,,0.03610449517145753,25036,1581.1227
6259,0.052698053419589996,0.052698053419589996,,,0.03829337656497955,25040,1581.3995
6260,0.027404585853219032,0.027404585853219032,,,0.02698979014530778,25044,1581.6684
6261,0.025008296594023705,0.025008296594023705,,,0.032578975427895784,25048,1581.9407
6262,0.03566450625658035,0.03566450625658035,,,0.030963184777647257,25052,1582.2113
6263,0.025197142735123634,0.025197142735123634,,,0.033665466122329235,25056,1582.4745
6264,0.03645547106862068,0.03645547106862068,,,0.028068922460079193,25060,1582.7343
6265,0.02516259253025055,0.02516259253025055,,,0.03061968181282282,25064,1583.0787
6266,0.023198258131742477,0.023198258131742477,,,0.03265561442822218,25068,1583.3493
6267,0.024564655497670174,0.024564655497670174,,,0.03340662503615022,25072,1583.6126
6268,0.030334433540701866,0.030334433540701866,,,0.03352376772090793,25076,1583.88
6269,0.023736322298645973,0.023736322298645973,,,0.029966077767312527,25080,1584.1384
6270,0.0324358269572258,0.0324358269572258,,,0.030655433889478445,25084,1584.4024
6271,0.029600542038679123,0.029600542038679123,,,0.025474421679973602,25088,1584.6688
6272,0.023049239069223404,0.023049239069223404,,,0.029989175964146852,25092,1584.9317
6273,0.030682891607284546,0.030682891607284546,,,0.03157743252813816,25096,1585.195
6274,0.03116721473634243,0.03116721473634243,,,0.03154083341360092,25100,1585.4576
6275,0.03022090718150139,0.03022090718150139,,,0.02802972448989749,25104,1585.7222
6276,0.022951172664761543,0.022951172664761543,,,0.028041872195899487,25108,1585.9911
6277,0.03449421375989914,0.03449421375989914,,,0.03299261908978224,25112,1586.3525
6278,0.0379369854927063,0.0379369854927063,,,0.04332494456321001,25116,1586.6128
6279,0.02802286110818386,0.02802286110818386,,,0.02792113134637475,25120,1586.8819
6280,0.025877347216010094,0.025877347216010094,,,0.027928778901696205,25124,1587.1542
6281,0.02506917715072632,0.02506917715072632,,,0.026579295750707388,25128,1587.4254
6282,0.022703884169459343,0.022703884169459343,,,0.032236586324870586,25132,1587.6906
6283,0.02169368602335453,0.02169368602335453,,,0.02876862557604909,25136,1587.953
6284,0.02434190735220909,0.02434190735220909,,,0.02652973122894764,25140,1588.2119
6285,0.028406795114278793,0.028406795114278793,,,0.028150191996246576,25144,1588.4854
6286,0.0428849495947361,0.0428849495947361,,,0.036717237904667854,25148,1588.7502
6287,0.043499577790498734,0.043499577790498734,,,0.03542877268046141,25152,1589.0101
6288,0.02741323411464691,0.02741323411464691,,,0.03410634584724903,25156,1589.2786
6289,0.03361229598522186,0.03361229598522186,,,0.038473888766020536,25160,1589.5452
6290,0.0377911701798439,0.0377911701798439,,,0.040198300033807755,25164,1589.8071
6291,0.02657718025147915,0.02657718025147915,,,0.031268599443137646,25168,1590.0679
6292,0.027623573318123817,0.027623573318123817,,,0.0288392324000597,25172,1590.3262
6293,0.02211790531873703,0.02211790531873703,,,0.022819547448307276,25176,1590.5874
6294,0.02276233211159706,0.02276233211159706,,,0.02600257098674774,25180,1590.8515
6295,0.022370655089616776,0.022370655089616776,,,0.023938913829624653,25184,1591.1152
6296,0.02184932865202427,0.02184932865202427,,,0.024488853756338358,25188,1591.3779
6297,0.03168343007564545,0.03168343007564545,,,0.0289353602565825,25192,1591.6316
6298,0.02582119032740593,0.02582119032740593,,,0.03533215820789337,25196,1591.8919
6299,0.029441291466355324,0.029441291466355324,,,0.03187435306608677,25200,1592.157
6300,0.02514619193971157,0.02514619193971157,0.06989185512065887,0.06989185512065887,0.03370594559237361,25204,1592.4547
6301,0.05134506896138191,0.05134506896138191,,,0.041679677087813616,25208,1592.7241
6302,0.03185025230050087,0.03185025230050087,,,0.02734181098639965,25212,1593.0236
6303,0.0220845565199852,0.0220845565199852,,,0.0247311070561409,25216,1593.3328
6304,0.02703298069536686,0.02703298069536686,,,0.02480868762359023,25220,1593.8348
6305,0.02412256971001625,0.02412256971001625,,,0.028081153985112906,25224,1594.1282
6306,0.023380713537335396,0.023380713537335396,,,0.030063634738326073,25228,1594.7283
6307,0.030546877533197403,0.030546877533197403,,,0.0268542286939919,25232,1595.0362
6308,0.022576767951250076,0.022576767951250076,,,0.022539894795045257,25236,1595.3033
6309,0.02122313342988491,0.02122313342988491,,,0.02372425328940153,25240,1595.5665
6310,0.021653618663549423,0.021653618663549423,,,0.02245826320722699,25244,1595.8336
6311,0.02363000437617302,0.02363000437617302,,,0.026639025658369064,25248,1596.1343
6312,0.02669399045407772,0.02669399045407772,,,0.03018498420715332,25252,1596.4043
6313,0.026206180453300476,0.026206180453300476,,,0.0305911754257977,25256,1596.6729
6314,0.029389476403594017,0.029389476403594017,,,0.02822497533634305,25260,1597.0199
6315,0.022866051644086838,0.022866051644086838,,,0.027790992986410856,25264,1597.3323
6316,0.029843444004654884,0.029843444004654884,,,0.03431657841429114,25268,1597.6127
6317,0.02560451067984104,0.02560451067984104,,,0.02901036711409688,25272,1597.8768
6318,0.03628421947360039,0.03628421947360039,,,0.036626186221838,25276,1598.1481
6319,0.02170875295996666,0.02170875295996666,,,0.02894534356892109,25280,1598.4098
6320,0.03187999874353409,0.03187999874353409,,,0.04198089335113764,25284,1598.6777
6321,0.03634782135486603,0.03634782135486603,,,0.05095005361363292,25288,1598.9488
6322,0.02867448888719082,0.02867448888719082,,,0.04767984803766012,25292,1599.2195
6323,0.03383108228445053,0.03383108228445053,,,0.03969443589448929,25296,1599.4843
6324,0.03338969126343727,0.03338969126343727,,,0.039245492313057184,25300,1599.7546
6325,0.04680453613400459,0.04680453613400459,,,0.03993323352187872,25304,1600.0286
6326,0.04438229650259018,0.04438229650259018,,,0.039343814831227064,25308,1600.2944
6327,0.042524226009845734,0.042524226009845734,,,0.0400975476950407,25312,1600.559
6328,0.05854861065745354,0.05854861065745354,,,0.04589968826621771,25316,1600.8189
6329,0.04185773804783821,0.04185773804783821,,,0.039886916521936655,25320,1601.0802
6330,0.0283123217523098,0.0283123217523098,,,0.045027182437479496,25324,1601.3467
6331,0.029578547924757004,0.029578547924757004,,,0.041369257029145956,25328,1601.6067
6332,0.040491245687007904,0.040491245687007904,,,0.04282587394118309,25332,1601.8688
6333,0.040619127452373505,0.040619127452373505,,,0.03992256987839937,25336,1602.1327
6334,0.06588397175073624,0.06588397175073624,,,0.044924287125468254,25340,1602.3953
6335,0.03954678028821945,0.03954678028821945,,,0.04138299822807312,25344,1602.6602
6336,0.04439302161335945,0.04439302161335945,,,0.04252202808856964,25348,1602.9234
6337,0.040278565138578415,0.040278565138578415,,,0.041328296065330505,25352,1603.1907
6338,0.03521990403532982,0.03521990403532982,,,0.03294219635426998,25356,1603.4535
6339,0.025319740176200867,0.025319740176200867,,,0.030561416875571012,25360,1603.717
6340,0.02828928828239441,0.02828928828239441,,,0.03742164047434926,25364,1603.9839
6341,0.03228003531694412,0.03228003531694412,,,0.04136507119983435,25368,1604.252
6342,0.02989780902862549,0.02989780902862549,,,0.038090049754828215,25372,1604.5185
6343,0.038364361971616745,0.038364361971616745,,,0.03604641929268837,25376,1604.7911
6344,0.03946775943040848,0.03946775943040848,,,0.03272433951497078,25380,1605.0543
6345,0.02972623147070408,0.02972623147070408,,,0.027560909278690815,25384,1605.3671
6346,0.029722347855567932,0.029722347855567932,,,0.03821153985336423,25388,1605.6346
6347,0.02654387429356575,0.02654387429356575,,,0.038398393895477057,25392,1605.9233
6348,0.02526605688035488,0.02526605688035488,,,0.040712105110287666,25396,1606.2136
6349,0.025673221796751022,0.025673221796751022,,,0.03933458914980292,25400,1606.5141
6350,0.027073359116911888,0.027073359116911888,,,0.03985901968553662,25404,1606.9224
6351,0.026470402255654335,0.026470402255654335,,,0.038252707570791245,25408,1607.1884
6352,0.02132413350045681,0.02132413350045681,,,0.032184758223593235,25412,1607.4581
6353,0.03421466797590256,0.03421466797590256,,,0.032984533347189426,25416,1607.7326
6354,0.026013359427452087,0.026013359427452087,,,0.026792180724442005,25420,1607.9967
6355,0.0266555305570364,0.0266555305570364,,,0.029086231254041195,25424,1608.2656
6356,0.028968095779418945,0.028968095779418945,,,0.027765171136707067,25428,1608.5338
6357,0.024471577256917953,0.024471577256917953,,,0.02425825223326683,25432,1608.7978
6358,0.027727115899324417,0.027727115899324417,,,0.02726815501227975,25436,1609.0586
6359,0.022948313504457474,0.022948313504457474,,,0.02307733939960599,25440,1609.3295
6360,0.023555058985948563,0.023555058985948563,,,0.02473059855401516,25444,1609.5915
6361,0.026630401611328125,0.026630401611328125,,,0.03267669631168246,25448,1609.9449
6362,0.033322177827358246,0.033322177827358246,,,0.029873699881136417,25452,1610.2265
6363,0.04845590144395828,0.04845590144395828,,,0.042674750089645386,25456,1610.4997
6364,0.06304895132780075,0.06304895132780075,,,0.048378920182585716,25460,1610.762
6365,0.04769458621740341,0.04769458621740341,,,0.041505482979118824,25464,1611.0231
6366,0.04522547870874405,0.04522547870874405,,,0.0362040726467967,25468,1611.295
6367,0.028387179598212242,0.028387179598212242,,,0.02720687724649906,25472,1611.555
6368,0.023430518805980682,0.023430518805980682,,,0.023640221916139126,25476,1611.8178
6369,0.023145588114857674,0.023145588114857674,,,0.0265500673558563,25480,1612.0816
6370,0.034183602780103683,0.034183602780103683,,,0.02748438762500882,25484,1612.3532
6371,0.023318635299801826,0.023318635299801826,,,0.030105968471616507,25488,1612.6206
6372,0.03756255656480789,0.03756255656480789,,,0.03362775035202503,25492,1612.9011
6373,0.021926023066043854,0.021926023066043854,,,0.026151017751544714,25496,1613.1762
6374,0.02838936448097229,0.02838936448097229,,,0.0306174261495471,25500,1613.4434
6375,0.04661877453327179,0.04661877453327179,,,0.03456287458539009,25504,1613.7071
6376,0.02520883083343506,0.02520883083343506,,,0.02791548566892743,25508,1613.9744
6377,0.026914963498711586,0.026914963498711586,,,0.036529206205159426,25512,1614.249
6378,0.022708643227815628,0.022708643227815628,,,0.03488345118239522,25516,1614.5376
6379,0.020946810021996498,0.020946810021996498,,,0.025688625406473875,25520,1614.8779
6380,0.026795174926519394,0.026795174926519394,,,0.02824494056403637,25524,1615.1386
6381,0.030460845679044724,0.030460845679044724,,,0.03203107649460435,25528,1615.4283
6382,0.04540145397186279,0.04540145397186279,,,0.0360932182520628,25532,1615.6904
6383,0.04729429632425308,0.04729429632425308,,,0.03965359693393111,25536,1615.9506
6384,0.04780873656272888,0.04780873656272888,,,0.035602365620434284,25540,1616.2151
6385,0.05662887170910835,0.05662887170910835,,,0.04200856667011976,25544,1616.4772
6386,0.0462818369269371,0.0462818369269371,,,0.04549816623330116,25548,1616.738
6387,0.0647071972489357,0.0647071972489357,,,0.0402376726269722,25552,1617.0004
6388,0.03311917930841446,0.03311917930841446,,,0.029363475739955902,25556,1617.2621
6389,0.03975408524274826,0.03975408524274826,,,0.029177612625062466,25560,1617.5317
6390,0.026656821370124817,0.026656821370124817,,,0.02606843551620841,25564,1617.792
6391,0.02356785163283348,0.02356785163283348,,,0.023933051619678736,25568,1618.0555
6392,0.025804799050092697,0.025804799050092697,,,0.029079653322696686,25572,1618.3162
6393,0.032857008278369904,0.032857008278369904,,,0.026742867659777403,25576,1618.5773
6394,0.04105070233345032,0.04105070233345032,,,0.029307341668754816,25580,1618.8319
6395,0.02339733950793743,0.02339733950793743,,,0.027921712026000023,25584,1619.0968
6396,0.02837899886071682,0.02837899886071682,,,0.02715887874364853,25588,1619.3627
6397,0.024803459644317627,0.024803459644317627,,,0.027897593565285206,25592,1619.6331
6398,0.04047191143035889,0.04047191143035889,,,0.03302696533501148,25596,1619.8968
6399,0.03155103325843811,0.03155103325843811,,,0.03353837551549077,25600,1620.1627
6400,0.025583261623978615,0.025583261623978615,0.06290276348590851,0.06290276348590851,0.025821109302341938,25604,1620.4476
6401,0.03751214221119881,0.03751214221119881,,,0.034129445906728506,25608,1620.7075
6402,0.03272689878940582,0.03272689878940582,,,0.03198686195537448,25612,1620.9725
6403,0.02962864376604557,0.02962864376604557,,,0.0312974750995636,25616,1621.2397
6404,0.03099380061030388,0.03099380061030388,,,0.026073637884110212,25620,1621.4963
6405,0.028472229838371277,0.028472229838371277,,,0.027611637953668833,25624,1621.7629
6406,0.02829819917678833,0.02829819917678833,,,0.03038072120398283,25628,1622.0269
6407,0.036612510681152344,0.036612510681152344,,,0.02912327041849494,25632,1622.2892
6408,0.035764846950769424,0.035764846950769424,,,0.02921936707571149,25636,1622.5519
6409,0.041455239057540894,0.041455239057540894,,,0.033832232002168894,25640,1622.8147
6410,0.05311267450451851,0.05311267450451851,,,0.03731084521859884,25644,1623.0865
6411,0.046036552637815475,0.046036552637815475,,,0.03644135547801852,25648,1623.3475
6412,0.038498349487781525,0.038498349487781525,,,0.032922585029155016,25652,1623.6072
6413,0.03383787348866463,0.03383787348866463,,,0.03684926126152277,25656,1623.8679
6414,0.027764324098825455,0.027764324098825455,,,0.03632331360131502,25660,1624.1303
6415,0.028555426746606827,0.028555426746606827,,,0.03259679628536105,25664,1624.3934
6416,0.031142447143793106,0.031142447143793106,,,0.027825421653687954,25668,1624.6556
6417,0.026782546192407608,0.026782546192407608,,,0.02799003478139639,25672,1624.916
6418,0.030174365267157555,0.030174365267157555,,,0.02970046829432249,25676,1625.1824
6419,0.03402400761842728,0.03402400761842728,,,0.029792719054967165,25680,1625.4441
6420,0.04696029797196388,0.04696029797196388,,,0.029639761429280043,25684,1625.7018
6421,0.022670196369290352,0.022670196369290352,,,0.02487016562372446,25688,1625.9619
6422,0.021953802555799484,0.021953802555799484,,,0.026596263516694307,25692,1626.2263
6423,0.026333536952733994,0.026333536952733994,,,0.03286717366427183,25696,1626.4906
6424,0.024108322337269783,0.024108322337269783,,,0.02565329778008163,25700,1626.7528
6425,0.02805522084236145,0.02805522084236145,,,0.02430797554552555,25704,1627.0202
6426,0.02208445407450199,0.02208445407450199,,,0.026480939704924822,25708,1627.2861
6427,0.02727767825126648,0.02727767825126648,,,0.027710612397640944,25712,1627.5502
6428,0.02492968738079071,0.02492968738079071,,,0.029050512704998255,25716,1627.8137
6429,0.03022095002233982,0.03022095002233982,,,0.029526640195399523,25720,1628.0789
6430,0.029000157490372658,0.029000157490372658,,,0.025713248178362846,25724,1628.3423
6431,0.026447519659996033,0.026447519659996033,,,0.0269615831784904,25728,1628.6029
6432,0.027046969160437584,0.027046969160437584,,,0.025630722288042307,25732,1628.8614
6433,0.02212052419781685,0.02212052419781685,,,0.023068884387612343,25736,1629.1264
6434,0.03322140872478485,0.03322140872478485,,,0.03022514609619975,25740,1629.4425
6435,0.022648068144917488,0.022648068144917488,,,0.028074082918465137,25744,1629.7326
6436,0.03184257820248604,0.03184257820248604,,,0.030123465228825808,25748,1630.0093
6437,0.023425620049238205,0.023425620049238205,,,0.02941319765523076,25752,1630.2827
6438,0.02456306852400303,0.02456306852400303,,,0.036535616498440504,25756,1630.5579
6439,0.02620234712958336,0.02620234712958336,,,0.034721897915005684,25760,1630.8335
6440,0.056291066110134125,0.056291066110134125,,,0.03706922987475991,25764,1631.1034
6441,0.023802679032087326,0.023802679032087326,,,0.031489077024161816,25768,1631.4868
6442,0.0438225194811821,0.0438225194811821,,,0.033138835337013006,25772,1631.7585
6443,0.026250546798110008,0.026250546798110008,,,0.032691807486116886,25776,1632.0333
6444,0.03041716292500496,0.03041716292500496,,,0.02860538847744465,25780,1632.3062
6445,0.027605772018432617,0.027605772018432617,,,0.03187779849395156,25784,1632.5812
6446,0.02540263906121254,0.02540263906121254,,,0.03655833750963211,25788,1632.8631
6447,0.022707704454660416,0.022707704454660416,,,0.04663766082376242,25792,1633.1369
6448,0.06158949062228203,0.06158949062228203,,,0.04820568114519119,25796,1633.4207
6449,0.05167769640684128,0.05167769640684128,,,0.035625119227916,25800,1633.6902
6450,0.024053584784269333,0.024053584784269333,,,0.024982010945677757,25804,1633.9648
6451,0.02571209706366062,0.02571209706366062,,,0.02876146323978901,25808,1634.2435
6452,0.0234675370156765,0.0234675370156765,,,0.02711082762107253,25812,1634.5267
6453,0.027675798162817955,0.027675798162817955,,,0.02531168982386589,25816,1634.7982
6454,0.027870386838912964,0.027870386838912964,,,0.026416183216497302,25820,1635.0821
6455,0.027377229183912277,0.027377229183912277,,,0.027092825155705214,25824,1635.3659
6456,0.029752463102340698,0.029752463102340698,,,0.025281123351305723,25828,1635.6409
6457,0.023374196141958237,0.023374196141958237,,,0.024586007930338383,25832,1635.9232
6458,0.0243393424898386,0.0243393424898386,,,0.026009512599557638,25836,1636.198
6459,0.02750466763973236,0.02750466763973236,,,0.027762826532125473,25840,1636.5278
6460,0.02162284031510353,0.02162284031510353,,,0.02245668089017272,25844,1636.8955
6461,0.026234116405248642,0.026234116405248642,,,0.026673063170164824,25848,1637.1892
6462,0.021561140194535255,0.021561140194535255,,,0.02286344999447465,25852,1637.4782
6463,0.029166650027036667,0.029166650027036667,,,0.02432348718866706,25856,1637.7661
6464,0.027512352913618088,0.027512352913618088,,,0.025499926880002022,25860,1638.0618
6465,0.037450291216373444,0.037450291216373444,,,0.030734071508049965,25864,1638.3419
6466,0.02876017428934574,0.02876017428934574,,,0.029778015799820423,25868,1638.6249
6467,0.02626771293580532,0.02626771293580532,,,0.0335141709074378,25872,1638.9533
6468,0.020604733377695084,0.020604733377695084,,,0.02809613896533847,25876,1639.242
6469,0.023280469700694084,0.023280469700694084,,,0.02931710286065936,25880,1639.5348
6470,0.03273835778236389,0.03273835778236389,,,0.04259223723784089,25884,1639.8373
6471,0.042774878442287445,0.042774878442287445,,,0.03268528962507844,25888,1640.1614
6472,0.032117437571287155,0.032117437571287155,,,0.026653372682631016,25892,1640.5077
6473,0.02610204741358757,0.02610204741358757,,,0.030816392973065376,25896,1640.8057
6474,0.027484029531478882,0.027484029531478882,,,0.02775495033711195,25900,1641.0968
6475,0.02281108871102333,0.02281108871102333,,,0.022377571556717157,25904,1641.3942
6476,0.022761592641472816,0.022761592641472816,,,0.022956821136176586,25908,1641.6764
6477,0.02223660983145237,0.02223660983145237,,,0.0253308592364192,25912,1641.9691
6478,0.0377563014626503,0.0377563014626503,,,0.03457841416820884,25916,1642.2619
6479,0.036747559905052185,0.036747559905052185,,,0.031497664749622345,25920,1642.5642
6480,0.02512092888355255,0.02512092888355255,,,0.02677223924547434,25924,1642.8645
6481,0.03191862255334854,0.03191862255334854,,,0.03728171298280358,25928,1643.139
6482,0.02186039462685585,0.02186039462685585,,,0.03713691933080554,25932,1643.4259
6483,0.027667731046676636,0.027667731046676636,,,0.039398751221597195,25936,1643.7221
6484,0.02166089601814747,0.02166089601814747,,,0.0347483498044312,25940,1644.0075
6485,0.03172823414206505,0.03172823414206505,,,0.02841137582436204,25944,1644.2871
6486,0.024854296818375587,0.024854296818375587,,,0.027781881392002106,25948,1644.5605
6487,0.03178556635975838,0.03178556635975838,,,0.03711244137957692,25952,1644.8354
6488,0.023733044043183327,0.023733044043183327,,,0.038133421912789345,25956,1645.113
6489,0.03502272069454193,0.03502272069454193,,,0.035134767182171345,25960,1645.3866
6490,0.028062473982572556,0.028062473982572556,,,0.03229062492027879,25964,1645.6657
6491,0.023544792085886,0.023544792085886,,,0.0396035760641098,25968,1645.9356
6492,0.03276371955871582,0.03276371955871582,,,0.03435992496088147,25972,1646.2212
6493,0.02993771992623806,0.02993771992623806,,,0.027373944874852896,25976,1646.5075
6494,0.024222776293754578,0.024222776293754578,,,0.025617899838835,25980,1646.7893
6495,0.024372870102524757,0.024372870102524757,,,0.02369880094192922,25984,1647.0676
6496,0.02454955503344536,0.02454955503344536,,,0.026665153447538614,25988,1647.3361
6497,0.02524707093834877,0.02524707093834877,,,0.02958694426342845,25992,1647.6053
6498,0.032933492213487625,0.032933492213487625,,,0.033709917683154345,25996,1647.8719
6499,0.02524089813232422,0.02524089813232422,,,0.027850988786667585,26000,1648.2219
6500,0.036583419889211655,0.036583419889211655,0.07432021200656891,0.07432021200656891,0.035001236479729414,26004,1648.5266
6501,0.023161429911851883,0.023161429911851883,,,0.03829405177384615,26008,1648.8186
6502,0.0364265963435173,0.0364265963435173,,,0.03369898581877351,26012,1649.1458
6503,0.03171732649207115,0.03171732649207115,,,0.03163859248161316,26016,1649.4502
6504,0.038251034915447235,0.038251034915447235,,,0.028596192132681608,26020,1649.775
6505,0.02535870298743248,0.02535870298743248,,,0.02773390430957079,26024,1650.0734
6506,0.030131151899695396,0.030131151899695396,,,0.03063932852819562,26028,1650.3705
6507,0.02439027652144432,0.02439027652144432,,,0.028529750648885965,26032,1650.6426
6508,0.036771055310964584,0.036771055310964584,,,0.031133010517805815,26036,1650.9115
6509,0.04803567752242088,0.04803567752242088,,,0.036531850695610046,26040,1651.1877
6510,0.02513291873037815,0.02513291873037815,,,0.03415854508057237,26044,1651.4619
6511,0.05739041045308113,0.05739041045308113,,,0.05532050505280495,26048,1651.7337
